timestamp,cluster_id,cluster_cpu_util_avg,cluster_cpu_util_std,cluster_cpu_util_max,cluster_cpu_util_min,sample_count,node_count,vmcategory_<lambda>,prev_node_count,node_count_change,node_failure,prev_cpu_avg,cpu_change_rate,issue_type,has_issue,hour,day_of_week,is_business_hours,cpu_avg_1h,cpu_max_1h,cpu_std_1h,node_count_change_1h
2023-01-01 02:30:00,cluster-0,47.931972677720424,16.737731995011387,86.3374306891303,23.06509113277929,20,20,Database,20.0,0.0,False,43.55457002459009,4.377402653130332,normal,0,2,6,0,44.03530993783135,47.931972677720424,3.3422383502013875,0.0
2023-01-01 02:45:00,cluster-0,46.228086793596034,15.05513013402793,70.8605347222766,8.221705239077217,20,20,WebServer,20.0,0.0,False,47.931972677720424,-1.7038858841243893,normal,0,2,6,0,45.629523881861004,47.931972677720424,1.8839102153715364,0.0
2023-01-01 03:00:00,cluster-0,42.31223301779464,14.826233305867845,62.906711522589184,7.758170092234875,20,20,Database,20.0,0.0,False,46.228086793596034,-3.915853775801395,normal,0,3,6,0,45.0067156284253,47.931972677720424,2.5441331019484914,0.0
2023-01-01 03:15:00,cluster-0,49.856525792518156,7.65338252038316,65.22069822239706,33.44939607488259,20,20,Worker,20.0,0.0,False,42.31223301779464,7.544292774723516,normal,0,3,6,0,46.58220457040731,49.856525792518156,3.209418943726943,0.0
2023-01-01 03:30:00,cluster-0,45.16180239683454,10.694756497647543,59.87719953423422,9.985183031006407,20,20,Database,20.0,0.0,False,49.856525792518156,-4.694723395683617,normal,0,3,6,0,45.889662000185844,49.856525792518156,3.1186705187710433,0.0
2023-01-01 03:45:00,cluster-0,53.167827647914216,14.797472266082426,85.66086321568424,29.405497512204647,20,20,WebServer,20.0,0.0,False,45.16180239683454,8.006025251079677,normal,0,3,6,0,47.62459721376539,53.167827647914216,4.830302974888851,0.0
2023-01-01 04:00:00,cluster-0,47.06724333541934,15.91521542358277,82.31096736101858,15.100642917171317,20,20,WebServer,20.0,0.0,False,53.167827647914216,-6.100584312494874,normal,0,4,6,0,48.81334979317156,53.167827647914216,3.484842402106407,0.0
2023-01-01 04:15:00,cluster-0,45.50976545624708,11.33198526298529,59.82787476000317,8.737581674427686,20,20,Database,20.0,0.0,False,47.06724333541934,-1.5574778791722608,normal,0,4,6,0,47.72665970910379,53.167827647914216,3.7208534707721523,0.0
2023-01-01 04:30:00,cluster-0,48.13976052021523,10.129753668000152,63.40151203239458,27.369550953963646,20,20,WebServer,20.0,0.0,False,45.50976545624708,2.6299950639681526,normal,0,4,6,0,48.471149239948964,53.167827647914216,3.3120664372643573,0.0
2023-01-01 04:45:00,cluster-0,50.761587400889326,12.50270854102764,93.75632625736546,35.91757201751831,20,20,WebServer,20.0,0.0,False,48.13976052021523,2.6218268806740923,resource_exhaustion,1,4,6,0,47.86958917819275,50.761587400889326,2.2097641747634045,0.0
2023-01-01 05:00:00,cluster-0,41.444439509680095,17.18276826738703,83.23318009437492,4.222101996540373,20,20,Worker,20.0,0.0,False,50.761587400889326,-9.317147891209231,normal,0,5,6,0,46.463888221757934,50.761587400889326,3.9742496910271807,0.0
2023-01-01 05:15:00,cluster-0,45.62501927460126,12.675210280408043,64.1825357082233,8.549724895596473,20,20,Database,20.0,0.0,False,41.444439509680095,4.180579764921163,normal,0,5,6,0,46.49270167634648,50.761587400889326,3.965434478846141,0.0
2023-01-01 05:30:00,cluster-0,45.6814850684213,7.853858090318131,57.69308106898355,30.6815273312042,20,20,Worker,20.0,0.0,False,45.62501927460126,0.05646579382004546,normal,0,5,6,0,45.878132813398,50.761587400889326,3.8126325908593883,0.0
2023-01-01 05:45:00,cluster-0,48.550835186068845,13.47541376516518,83.5976403468971,29.650876529229322,20,20,Worker,20.0,0.0,False,45.6814850684213,2.869350117647542,normal,0,5,6,0,45.32544475969287,48.550835186068845,2.9258534222004577,0.0
2023-01-01 06:00:00,cluster-0,40.073949196029055,11.17538018129328,65.69193354223168,12.007678824665447,20,20,Database,20.0,0.0,False,48.550835186068845,-8.47688599003979,normal,0,6,6,0,44.98282218128011,48.550835186068845,3.5462796338419986,0.0
2023-01-01 06:15:00,cluster-0,38.583937234299604,9.395885011152247,63.397944119327704,18.31821835069624,20,20,Worker,20.0,0.0,False,40.073949196029055,-1.4900119617294507,normal,0,6,6,0,43.2225516712047,48.550835186068845,4.685701658864864,0.0
2023-01-01 06:30:00,cluster-0,38.218293434790795,11.54840050993433,65.36267989116394,7.596421486514962,20,20,WebServer,20.0,0.0,False,38.583937234299604,-0.36564379950880976,normal,0,6,6,0,41.35675376279708,48.550835186068845,4.8627440748464625,0.0
2023-01-01 06:45:00,cluster-0,35.95173285130502,11.880740059525817,58.46854167965113,11.663772561977437,20,20,WebServer,20.0,0.0,False,38.218293434790795,-2.266560583485777,normal,0,6,6,0,38.206978179106116,40.073949196029055,1.7043022453879255,0.0
2023-01-01 07:00:00,cluster-0,34.808576640411836,9.55300528669233,56.11182308577732,19.015608746737378,20,20,Worker,20.0,0.0,False,35.95173285130502,-1.1431562108931814,normal,0,7,6,0,36.890635040201815,38.583937234299604,1.811670834129895,0.0
2023-01-01 07:15:00,cluster-0,29.14133172477049,9.2400594338571,44.80769694103575,6.136132724291266,20,20,WebServer,20.0,0.0,False,34.808576640411836,-5.667244915641344,normal,0,7,6,0,34.52998366281953,38.218293434790795,3.861786438320221,0.0
2023-01-01 07:30:00,cluster-0,32.14485233671438,10.24379616821238,47.363047834232255,7.277739264442673,20,20,Database,20.0,0.0,False,29.14133172477049,3.0035206119438875,normal,0,7,6,0,33.011623388300436,35.95173285130502,3.0333553622669247,0.0
2023-01-01 07:45:00,cluster-0,31.33731392272088,9.755296568934563,50.31640734963925,11.680290705226145,20,20,WebServer,20.0,0.0,False,32.14485233671438,-0.8075384139934982,normal,0,7,6,0,31.858018656154396,34.808576640411836,2.34091059784733,0.0
2023-01-01 08:00:00,cluster-0,29.049370970467304,14.366378143505274,65.72697110722041,4.403023558059944,20,20,WebServer,20.0,0.0,False,31.33731392272088,-2.2879429522535766,normal,0,8,6,0,30.418217238668266,32.14485233671438,1.563136184940571,0.0
2023-01-01 08:15:00,cluster-0,27.34958482144038,11.010138531845605,51.73854036988075,11.752692076498843,20,20,Database,20.0,0.0,False,29.049370970467304,-1.6997861490269237,normal,0,8,6,0,29.970280512835735,32.14485233671438,2.184312496955911,0.0
2023-01-01 08:30:00,cluster-0,30.07454522188745,8.617254579998287,42.94586674062603,6.776958345369291,20,20,WebServer,20.0,0.0,False,27.34958482144038,2.7249604004470704,normal,0,8,6,0,29.452703734129003,31.33731392272088,1.6856481323212458,0.0
2023-01-01 08:45:00,cluster-0,23.428904513480525,9.417521028369334,41.52329990315925,1.7440646874190904,20,20,Database,20.0,0.0,False,30.07454522188745,-6.645640708406926,normal,0,8,6,0,27.475601381818915,30.07454522188745,2.9224929723151827,0.0
2023-01-01 09:00:00,cluster-0,14.976938244979703,9.292644382251888,37.834372777443036,3.087358980703982,20,20,WebServer,20.0,0.0,False,23.428904513480525,-8.451966268500822,normal,0,9,6,0,23.957493200447015,30.07454522188745,6.579118084423884,0.0
2023-01-01 09:15:00,cluster-0,17.66097755428167,12.395342871979468,48.85574008118113,1.8391701179845974,20,20,Database,20.0,0.0,False,14.976938244979703,2.6840393093019657,normal,0,9,6,0,21.53534138365734,30.07454522188745,6.6964401072326405,0.0
2023-01-01 09:30:00,cluster-0,22.227842043735162,12.510059883468436,48.7880398944609,4.056809439534594,20,20,WebServer,20.0,0.0,False,17.66097755428167,4.5668644894534935,normal,0,9,6,0,19.573665589119265,23.428904513480525,3.9452840037661727,0.0
2023-01-01 09:45:00,cluster-0,16.120036111485668,11.709526241065516,43.96257291123692,0.0,20,20,Worker,20.0,0.0,False,22.227842043735162,-6.107805932249494,normal,0,9,6,0,17.74644848862055,22.227842043735162,3.1835827661388865,0.0
2023-01-01 10:00:00,cluster-0,18.765370624724987,10.48562277009922,40.24737351546873,0.0,20,20,Database,20.0,0.0,False,16.120036111485668,2.6453345132393196,normal,0,10,6,0,18.69355658355687,22.227842043735162,2.593938963713036,0.0
2023-01-01 10:15:00,cluster-0,14.323129606977213,9.0867707094299,31.36780834875507,0.6765724254412341,20,20,Database,20.0,0.0,False,18.765370624724987,-4.442241017747774,normal,0,10,6,0,17.859094596730756,22.227842043735162,3.436794209651932,0.0
2023-01-01 10:30:00,cluster-0,12.626751267646606,10.101851381915294,34.983352402958545,0.0,20,20,Database,20.0,0.0,False,14.323129606977213,-1.6963783393306073,normal,0,10,6,0,15.458821902708618,18.765370624724987,2.625572302916192,0.0
2023-01-01 10:45:00,cluster-0,11.391360353612525,9.840871281303315,32.379779855150815,0.0,20,20,WebServer,20.0,0.0,False,12.626751267646606,-1.235390914034081,normal,0,10,6,0,14.276652963240334,18.765370624724987,3.224791226897961,0.0
2023-01-01 11:00:00,cluster-0,7.8436391835618196,8.604166674585278,28.718328733484338,0.0,20,20,Database,20.0,0.0,False,11.391360353612525,-3.547721170050705,normal,0,11,6,0,11.54622010294954,14.323129606977213,2.7454119908203545,0.0
2023-01-01 11:15:00,cluster-0,11.741024841204593,8.115944376702181,29.866858867215086,0.0,20,20,Database,20.0,0.0,False,7.8436391835618196,3.897385657642774,normal,0,11,6,0,10.900693911506385,12.626751267646606,2.10331224779327,0.0
2023-01-01 11:30:00,cluster-0,11.140164292733651,7.352495087958864,23.12118759739658,0.0,20,20,Worker,20.0,0.0,False,11.741024841204593,-0.6008605484709424,normal,0,11,6,0,10.529047167778147,11.741024841204593,1.807148222426308,0.0
2023-01-01 11:45:00,cluster-0,12.972219874263217,11.413996665849263,37.98719396902703,0.0,20,20,WebServer,20.0,0.0,False,11.140164292733651,1.8320555815295663,normal,0,11,6,0,10.92426204794082,12.972219874263217,2.1907444496257016,0.0
2023-01-01 12:00:00,cluster-0,9.77786626734429,6.873297465509034,21.333507144517807,0.0,20,20,Database,20.0,0.0,False,12.972219874263217,-3.194353606918927,normal,0,12,6,0,11.407818818886437,12.972219874263217,1.3274990497200476,0.0
2023-01-01 12:15:00,cluster-0,10.860257342785498,7.8080123004547195,24.7330555103272,0.0,20,20,Worker,20.0,0.0,False,9.77786626734429,1.0823910754412083,normal,0,12,6,0,11.187626944281664,12.972219874263217,1.3268535024957588,0.0
2023-01-01 12:30:00,cluster-0,13.240890920319902,8.659542565544537,30.91060869769851,0.0,20,20,Database,20.0,0.0,False,10.860257342785498,2.380633577534404,normal,0,12,6,0,11.712808601178228,13.240890920319902,1.6725228261818217,0.0
2023-01-01 12:45:00,cluster-0,12.571433666360402,10.243515789979472,32.696865650788325,0.0,20,20,Worker,20.0,0.0,False,13.240890920319902,-0.6694572539595001,normal,0,12,6,0,11.612612049202523,13.240890920319902,1.581450880675922,0.0
2023-01-01 13:00:00,cluster-0,11.193222944015037,10.155465593967687,30.107355073791233,0.0,20,20,Database,20.0,0.0,False,12.571433666360402,-1.378210722345365,normal,0,13,6,0,11.96645121837021,13.240890920319902,1.1272011312577432,0.0
2023-01-01 13:15:00,cluster-0,12.884261165588068,9.064303229022263,29.263004494791687,0.0,20,20,WebServer,20.0,0.0,False,11.193222944015037,1.6910382215730309,normal,0,13,6,0,12.472452174070852,13.240890920319902,0.8956021272636023,0.0
2023-01-01 13:30:00,cluster-0,11.165565519094345,7.796338940454617,27.366461845050857,0.0,20,20,Worker,20.0,0.0,False,12.884261165588068,-1.7186956464937229,normal,0,13,6,0,11.953620823764464,12.884261165588068,0.9031463988105033,0.0
2023-01-01 13:45:00,cluster-0,14.797306549526336,9.167321613240414,31.4866129614318,0.0,20,20,Database,20.0,0.0,False,11.165565519094345,3.631741030431991,normal,0,13,6,0,12.510089044555947,14.797306549526336,1.7236829298989553,0.0
2023-01-01 14:00:00,cluster-0,13.856373810319813,11.193782179831715,43.26856441644405,0.0,20,20,Worker,20.0,0.0,False,14.797306549526336,-0.9409327392065236,normal,0,14,6,0,13.175876761132141,14.797306549526336,1.5511825314980625,0.0
2023-01-01 14:15:00,cluster-0,23.65653663032856,9.719216228920883,43.57313289141337,5.169798050116883,20,20,Worker,20.0,0.0,False,13.856373810319813,9.800162820008747,normal,0,14,6,0,15.868945627317263,23.65653663032856,5.415016580591158,0.0
2023-01-01 14:30:00,cluster-0,24.32543573983425,12.845531216676363,46.03010920958849,3.7241578152742,20,20,Database,20.0,0.0,False,23.65653663032856,0.6688991095056913,normal,0,14,6,0,19.15891318250224,24.32543573983425,5.5994674814730585,0.0
2023-01-01 14:45:00,cluster-0,18.469504731770474,10.069915430660291,32.89074927983652,3.123606915335678,20,20,Database,20.0,0.0,False,24.32543573983425,-5.855931008063777,normal,0,14,6,0,20.076962728063272,24.32543573983425,4.903825715599484,0.0
2023-01-01 15:00:00,cluster-0,22.21432951682651,9.12230722245565,46.344465066627585,6.324893830953081,20,20,WebServer,20.0,0.0,False,18.469504731770474,3.7448247850560357,normal,0,15,6,0,22.16645165468995,24.32543573983425,2.617331615411494,0.0
2023-01-01 15:15:00,cluster-0,24.958948962790224,11.915916541987068,47.734223342589765,6.597963915778365,20,20,WebServer,20.0,0.0,False,22.21432951682651,2.744619445963714,normal,0,15,6,0,22.492054737805365,24.958948962790224,2.9271654585556495,0.0
2023-01-01 15:30:00,cluster-0,28.388014197147317,9.62363725558276,42.38126699530946,7.155795065664556,20,20,WebServer,20.0,0.0,False,24.958948962790224,3.4290652343570933,normal,0,15,6,0,23.50769935213363,28.388014197147317,4.202372702114495,0.0
2023-01-01 15:45:00,cluster-0,30.456359747960608,11.329005634452658,49.25583512771336,6.236060580690207,20,20,WebServer,20.0,0.0,False,28.388014197147317,2.068345550813291,normal,0,15,6,0,26.50441310618117,30.456359747960608,3.6496169639894434,0.0
2023-01-01 16:00:00,cluster-0,33.98387548818769,11.654414697345377,56.59145193682931,13.971987066912252,20,20,Database,20.0,0.0,False,30.456359747960608,3.5275157402270843,normal,0,16,6,0,29.44679959902146,33.98387548818769,3.780039646120265,0.0
2023-01-01 16:15:00,cluster-0,34.027736237262914,13.075888484932452,63.95055456860963,5.477587409139652,20,20,WebServer,20.0,0.0,False,33.98387548818769,0.04386074907522186,normal,0,16,6,0,31.713996417639635,34.027736237262914,2.7778619279207857,0.0
2023-01-01 16:30:00,cluster-0,38.75111486939933,10.3856556858798,65.5397553386301,23.033540708777515,20,20,WebServer,20.0,0.0,False,34.027736237262914,4.723378632136416,normal,0,16,6,0,34.30477158570264,38.75111486939933,3.4039176037341443,0.0
2023-01-01 16:45:00,cluster-0,38.3131610818635,12.721289259911652,61.1348415045069,15.340030103053422,20,20,Database,20.0,0.0,False,38.75111486939933,-0.43795378753583236,normal,0,16,6,0,36.268971919178355,38.75111486939933,2.6194494357268248,0.0
2023-01-01 17:00:00,cluster-0,39.40273096602476,9.304021003532021,54.70912632934834,23.440194242424614,20,20,Worker,20.0,0.0,False,38.3131610818635,1.0895698841612642,normal,0,17,6,0,37.62368578863762,39.40273096602476,2.438737886102351,0.0
2023-01-01 17:15:00,cluster-0,39.43803452376641,16.410344071523678,66.08592153773691,7.124286221642847,20,20,Worker,20.0,0.0,False,39.40273096602476,0.03530355774164917,normal,0,17,6,0,38.9762603602635,39.43803452376641,0.5432935672754401,0.0
2023-01-01 17:30:00,cluster-0,41.09259756449084,13.31883978245778,61.76538945702072,11.218338748676693,20,20,Worker,20.0,0.0,False,39.43803452376641,1.654563040724426,normal,0,17,6,0,39.561631034036374,41.09259756449084,1.1464526546141767,0.0
2023-01-01 17:45:00,cluster-0,43.55706970750006,11.80024363694211,64.114198159609,5.108319803153808,20,20,Worker,20.0,0.0,False,41.09259756449084,2.4644721430092247,normal,0,17,6,0,40.87260819044552,43.55706970750006,1.9556132560094737,0.0
2023-01-01 18:00:00,cluster-0,48.475840676214304,13.955739073987814,69.52433076358773,8.332494329451107,20,20,Worker,20.0,0.0,False,43.55706970750006,4.918770968714242,normal,0,18,6,0,43.14088561799291,48.475840676214304,3.9387622779131526,0.0
2023-01-01 18:15:00,cluster-0,48.06489592014655,13.480877479861439,72.09971129264125,13.77943634591692,20,20,WebServer,20.0,0.0,False,48.475840676214304,-0.4109447560677566,normal,0,18,6,0,45.29760096708794,48.475840676214304,3.5809976118090874,0.0
2023-01-01 18:30:00,cluster-0,53.56839906222184,9.720250119822795,77.03787779596884,31.338942454458085,20,20,Database,20.0,0.0,False,48.06489592014655,5.503503142075296,normal,0,18,6,0,48.41655134152069,53.56839906222184,4.094031161307384,0.0
2023-01-01 18:45:00,cluster-0,49.01268957707849,12.377109089602373,81.3476915175467,29.34581886662835,20,20,Worker,20.0,0.0,False,53.56839906222184,-4.555709485143353,normal,0,18,6,0,49.7804563089153,53.56839906222184,2.5549393634972395,0.0
2023-01-01 19:00:00,cluster-0,50.76539860171631,9.61705683441103,68.21968014715031,30.276172232208477,20,20,WebServer,20.0,0.0,False,49.01268957707849,1.7527090246378236,normal,0,19,6,0,50.3528457902908,53.56839906222184,2.4180374928817843,0.0
2023-01-01 19:15:00,cluster-0,49.78209183815638,12.518029293688194,67.30379518080865,11.904035294050653,20,20,Worker,20.0,0.0,False,50.76539860171631,-0.9833067635599306,normal,0,19,6,0,50.782144769793256,53.56839906222184,1.9911948641726505,0.0
2023-01-01 19:30:00,cluster-0,51.423267262665036,9.504886304577216,76.65969448972464,38.98973568538385,20,20,Worker,20.0,0.0,False,49.78209183815638,1.6411754245086527,normal,0,19,6,0,50.24586181990405,51.423267262665036,1.0633278611266588,0.0
2023-01-01 19:45:00,cluster-0,48.51435447305422,14.755520020292943,75.08734810054173,8.425552531152745,20,20,Database,20.0,0.0,False,51.423267262665036,-2.9089127896108167,normal,0,19,6,0,50.12127804389799,51.423267262665036,1.265874910024472,0.0
2023-01-01 20:00:00,cluster-0,52.01159230565128,12.445494780061535,74.76989872535857,27.858825846563512,20,20,Database,20.0,0.0,False,48.51435447305422,3.497237832597058,normal,0,20,6,0,50.43282646988173,52.01159230565128,1.5892833701326197,0.0
2023-01-01 20:15:00,cluster-0,51.49257715065571,10.601172940703742,68.18210320351008,28.12196419135129,20,20,Database,20.0,0.0,False,52.01159230565128,-0.5190151549955644,normal,0,20,6,0,50.86044779800656,52.01159230565128,1.5859424994983782,0.0
2023-01-01 20:30:00,cluster-0,48.30058790253099,11.00190642652742,63.63874764300266,29.573565252273365,20,20,Worker,20.0,0.0,False,51.49257715065571,-3.1919892481247203,normal,0,20,6,0,50.07977795797305,52.01159230565128,1.9445630334567445,0.0
2023-01-01 20:45:00,cluster-0,51.326954308038715,14.55157283728631,90.15076710593883,18.975696187167713,20,20,Database,20.0,0.0,False,48.30058790253099,3.026366405507723,resource_exhaustion,1,20,6,0,50.782927916719174,52.01159230565128,1.6803962703628808,0.0
2023-01-01 21:00:00,cluster-0,56.40888701855655,12.801505271060195,82.51292829606693,36.693099168101725,20,20,Database,20.0,0.0,False,51.326954308038715,5.081932710517833,normal,0,21,6,0,51.882251594945494,56.40888701855655,3.35553991250435,0.0
2023-01-01 21:15:00,cluster-0,46.109988658817294,10.187961820377263,66.84694706924276,26.305709173626923,20,20,Database,20.0,0.0,False,56.40888701855655,-10.298898359739255,normal,0,21,6,0,50.53660447198589,56.40888701855655,4.461055660804146,0.0
2023-01-01 21:30:00,cluster-0,41.810170078055634,14.75372578049933,64.58972442753188,8.458204394223538,20,20,Worker,20.0,0.0,False,46.109988658817294,-4.299818580761659,normal,0,21,6,0,48.914000015867046,56.40888701855655,6.333049793872446,0.0
2023-01-01 21:45:00,cluster-0,43.09481820557946,9.548117040593816,67.02194263424158,32.12614760600415,20,20,Worker,20.0,0.0,False,41.810170078055634,1.2846481275238233,normal,0,21,6,0,46.85596599025223,56.40888701855655,6.618687468013647,0.0
2023-01-01 22:00:00,cluster-0,39.757650600762545,10.442510821932375,59.73489197637031,18.173969401540454,20,20,Database,20.0,0.0,False,43.09481820557946,-3.337167604816912,normal,0,22,6,0,42.69315688580373,46.109988658817294,2.6603843101485123,0.0
2023-01-01 22:15:00,cluster-0,39.71939871131286,10.024790641994267,56.21734790863166,14.404605189290834,20,20,Database,20.0,0.0,False,39.757650600762545,-0.03825188944968261,normal,0,22,6,0,41.095509398927625,43.09481820557946,1.6524247213356262,0.0
2023-01-01 22:30:00,cluster-0,42.94903121376595,16.792561347308432,83.54203689576926,17.903450135143196,20,20,Worker,20.0,0.0,False,39.71939871131286,3.229632502453086,normal,0,22,6,0,41.3802246828552,43.09481820557946,1.8966702787802754,0.0
2023-01-01 22:45:00,cluster-0,31.592458136450897,8.893439559363658,46.93048524628503,10.940421042700315,20,20,WebServer,20.0,0.0,False,42.94903121376595,-11.356573077315051,normal,0,22,6,0,38.504634665573064,42.94903121376595,4.850310837736694,0.0
2023-01-01 23:00:00,cluster-0,30.766282557072344,9.991931679552895,46.13044024785787,6.21940172970745,20,20,WebServer,20.0,0.0,False,31.592458136450897,-0.8261755793785532,normal,0,23,6,0,36.25679265465051,42.94903121376595,6.018787675964424,0.0
2023-01-01 23:15:00,cluster-0,30.836610273165395,9.861420578373684,50.01608313404407,14.342614564987496,20,20,WebServer,20.0,0.0,False,30.766282557072344,0.07032771609305044,normal,0,23,6,0,34.036095545113646,42.94903121376595,5.953715058704361,0.0
2023-01-01 23:30:00,cluster-0,30.356538338844267,9.495479210702882,50.295307162805784,11.589287054789882,20,20,WebServer,20.0,0.0,False,30.836610273165395,-0.4800719343211277,normal,0,23,6,0,30.887972326383228,31.592458136450897,0.515159781092465,0.0
2023-01-01 23:45:00,cluster-0,27.53020779537433,12.032590017740572,55.37010173736782,7.36045672698962,20,20,Database,20.0,0.0,False,30.356538338844267,-2.826330543469936,normal,0,23,6,0,29.872409741114083,30.836610273165395,1.5757518555583065,0.0
2023-01-02 00:00:00,cluster-0,28.806473271616085,11.48794665635276,61.31257415892419,3.4839542416864475,20,20,WebServer,20.0,0.0,False,27.53020779537433,1.276265476241754,normal,0,0,0,0,29.38245741975002,30.836610273165395,1.50841866071094,0.0
2023-01-02 00:15:00,cluster-0,22.329002516318383,10.75808774602484,42.52884602337761,5.880124855005594,20,20,Database,20.0,0.0,False,28.806473271616085,-6.477470755297702,normal,0,0,0,0,27.255555480538266,30.356538338844267,3.4817523694015557,0.0
2023-01-02 00:30:00,cluster-0,23.73936509681959,9.466598305716557,46.85169063419302,7.435820667026764,20,20,WebServer,20.0,0.0,False,22.329002516318383,1.4103625805012072,normal,0,0,0,0,25.6012621700321,28.806473271616085,3.0642320073065847,0.0
2023-01-02 00:45:00,cluster-0,21.021942407323426,10.884579616466032,48.06061756082151,0.34784192472028863,20,20,Worker,20.0,0.0,False,23.73936509681959,-2.717422689496164,normal,0,0,0,0,23.97419582301937,28.806473271616085,3.407272225553677,0.0
2023-01-01 00:00:00,cluster-1,26.7028670544901,13.52134111750817,51.90455625809979,5.074149155872703,20,20,Worker,0.0,0.0,False,0.0,0.0,normal,0,0,6,0,26.7028670544901,26.7028670544901,13.52134111750817,0.0
2023-01-01 00:15:00,cluster-1,31.421630843126923,12.134034732331006,50.758376725095424,8.063250039736335,20,20,WebServer,20.0,0.0,False,26.7028670544901,4.718763788636824,normal,0,0,6,0,29.06224894880851,31.421630843126923,3.336669873762624,0.0
2023-01-01 00:30:00,cluster-1,34.95535728728766,9.93103531750299,60.03316128549641,18.781586786039455,20,20,Worker,20.0,0.0,False,31.421630843126923,3.533726444160738,normal,0,0,6,0,31.026618394968228,34.95535728728766,4.140401536838552,0.0
2023-01-01 00:45:00,cluster-1,36.766005887526624,10.195640742888324,55.92777515852815,9.082371768643021,20,20,Database,20.0,0.0,False,34.95535728728766,1.810648600238963,normal,0,0,6,0,32.46146526810783,36.766005887526624,4.434383698809862,0.0
2023-01-01 01:00:00,cluster-1,34.318757998582804,10.474561718832337,58.21821209968557,13.471231133551534,20,20,Database,20.0,0.0,False,36.766005887526624,-2.4472478889438207,normal,0,1,6,0,34.36543800413101,36.766005887526624,2.2195277686576658,0.0
2023-01-01 01:15:00,cluster-1,39.08996180037677,8.950124335033726,57.70355889801923,13.350628416591405,20,20,WebServer,20.0,0.0,False,34.318757998582804,4.771203801793966,normal,0,1,6,0,36.28252074344347,39.08996180037677,2.139564607590516,0.0
2023-01-01 01:30:00,cluster-1,40.881635392728086,8.436378310590047,54.37509024615611,25.029655928284868,20,20,WebServer,20.0,0.0,False,39.08996180037677,1.7916735923513158,normal,0,1,6,0,37.764090269803575,40.881635392728086,2.8485967189896138,0.0
2023-01-01 01:45:00,cluster-1,43.33142118509109,12.821699813665235,79.0103907201121,25.392153314651722,20,20,Database,20.0,0.0,False,40.881635392728086,2.449785792363002,normal,0,1,6,0,39.405444094194685,43.33142118509109,3.8107891300496073,0.0
2023-01-01 02:00:00,cluster-1,45.574295576292364,15.534332072609887,75.55767416249918,8.039421198927853,20,20,Database,20.0,0.0,False,43.33142118509109,2.2428743912012763,normal,0,2,6,0,42.219328488622075,45.574295576292364,2.832837977081879,0.0
